id	sampleA	sampleB	baseMeanA	baseMeanB	log2FC	pval	padj	sig
2573	AT1G42970.Araport11.447	Control	Drought	4444.9339436848	3458.08917925256	0.362096686537892	0.0327866981776245	0.999995388180007	notDE
2574	AT1G42990.Araport11.447	Control	Drought	146.258635295622	127.747483946899	0.182123127019822	0.534421742533067	0.999995388180007	notDE
2575	AT1G43130.Araport11.447	Control	Drought	216.496971893218	220.87702403367	-0.0364268169852815	0.867449040794026	0.999995388180007	notDE
2576	AT1G43170.Araport11.447	Control	Drought	15603.076742667	13399.1582194248	0.219643361399586	0.16470649853861	0.999995388180007	notDE
2577	AT1G43190.Araport11.447	Control	Drought	1209.94292787084	1223.06749468073	-0.0145474349791483	0.931556033006173	0.999995388180007	notDE
2578	AT1G43245.Araport11.447	Control	Drought	43.0004485905631	56.2473706352598	-0.380837597859237	0.320084160602287	0.999995388180007	notDE
2579	AT1G43560.Araport11.447	Control	Drought	635.091782094082	689.195913535716	-0.122910484931367	0.528278048626067	0.999995388180007	notDE
2580	AT1G43580.Araport11.447	Control	Drought	347.709592917112	357.904111608524	-0.04506661352809	0.818139379553234	0.999995388180007	notDE
2581	AT1G43620.Araport11.447	Control	Drought	205.007974835186	186.756465544303	0.137184441312229	0.541937694581222	0.999995388180007	notDE
2582	AT1G43670.Araport11.447	Control	Drought	616.987182296896	621.010471872587	-0.00837150271584509	0.963474258201717	0.999995388180007	notDE
2583	AT1G43690.Araport11.447	Control	Drought	592.111423089837	509.28780008117	0.222637283324201	0.252775372945228	0.999995388180007	notDE
2584	AT1G43700.Araport11.447	Control	Drought	177.52874508911	145.950614399107	0.278405573762434	0.235495120737373	0.999995388180007	notDE
2585	AT1G43710.Araport11.447	Control	Drought	817.549881720628	752.921849086368	0.121327509400598	0.504256059703803	0.999995388180007	notDE
2586	AT1G43770.Araport11.447	Control	Drought	57.3588229083669	63.7858514223479	-0.151587813075332	0.651080862219328	0.999995388180007	notDE
2587	AT1G43790.Araport11.447	Control	Drought	14.1530950118948	7.40989388830618	0.954405215840516	0.601629911980141	0.999995388180007	notDE
2588	AT1G43800.Araport11.447	Control	Drought	16.3505119728333	6.20062895334487	1.39355768325633	0.0668405362564817	0.999995388180007	DE
2589	AT1G43850.Araport11.447	Control	Drought	687.848381858299	619.70709257399	0.154236909760116	0.421801507521291	0.999995388180007	notDE
2590	AT1G43860.Araport11.447	Control	Drought	611.84804341981	660.208301674996	-0.113178004966657	0.525551584219839	0.999995388180007	notDE
2591	AT1G43890.Araport11.447	Control	Drought	447.410096542465	337.312409222242	0.400417938141353	0.0595107933699597	0.999995388180007	notDE
2592	AT1G43900.Araport11.447	Control	Drought	350.814149175936	385.502436875989	-0.137089225544623	0.467735778828181	0.999995388180007	notDE
2593	AT1G43910.Araport11.447	Control	Drought	11.686761686058	16.7236960082017	-0.551658334799227	0.401982193385708	0.999995388180007	notDE
2594	AT1G43980.Araport11.447	Control	Drought	22.8512268457069	31.1017737296581	-0.451036940077464	0.33068923950162	0.999995388180007	notDE
2595	AT1G44000.Araport11.447	Control	Drought	850.965891023493	877.358901940848	-0.0482467355013991	0.797100851863528	0.999995388180007	notDE
2596	AT1G44100.Araport11.447	Control	Drought	75.8269034353807	69.7635050700689	0.116804176764407	0.703135265732032	0.999995388180007	notDE
2597	AT1G44110.Araport11.447	Control	Drought	578.084264175583	589.977369170015	-0.0285278604204467	0.874420290703334	0.999995388180007	notDE
2598	AT1G44120.Araport11.447	Control	Drought	92.1493557897402	92.3877025867224	0.00202067207755212	0.994719030482169	0.999995388180007	notDE
2599	AT1G44160.Araport11.447	Control	Drought	4.80939551310387	6.10199999041113	-0.380239075064109	0.696196752614307	0.999995388180007	notDE
2600	AT1G44170.Araport11.447	Control	Drought	223.698707802007	224.581970977823	-0.00767039323126809	0.971010777218749	0.999995388180007	notDE
2601	AT1G44350.Araport11.447	Control	Drought	18.440028691883	12.4998868696235	0.575496029878342	0.345250223943579	0.999995388180007	notDE
2602	AT1G44446.Araport11.447	Control	Drought	1154.93719869581	1162.48947887498	-0.00683676708798566	0.969335570344531	0.999995388180007	notDE
2603	AT1G44575.Araport11.447	Control	Drought	8321.1629717317	7435.81686296542	0.162044942513563	0.367405335695769	0.999995388180007	notDE
2604	AT1G44750.Araport11.447	Control	Drought	221.519164534272	227.22347615337	-0.0346687942634185	0.870329094277536	0.999995388180007	notDE
2605	AT1G44760.Araport11.447	Control	Drought	772.993551216352	716.030924479467	0.107654814180606	0.579568812236118	0.999995388180007	notDE
2606	AT1G44770.Araport11.447	Control	Drought	104.446273006968	120.406261085678	-0.207299543153615	0.436112397682743	0.999995388180007	notDE
2607	AT1G44780.Araport11.447	Control	Drought	334.110541982783	459.215341019499	-0.462789766083794	0.01848272972806	0.999995388180007	notDE
2608	AT1G44790.Araport11.447	Control	Drought	172.238640345925	225.962776458896	-0.398924089117375	0.0833185477258901	0.999995388180007	notDE
2609	AT1G44800.Araport11.447	Control	Drought	5.61062902297536	13.7091518045848	-1.15865117021542	0.215797794860012	0.999995388180007	notDE
2610	AT1G44810.Araport11.447	Control	Drought	397.13610536773	404.108564292115	-0.0294791035399615	0.879235200988826	0.999995388180007	notDE
2611	AT1G44820.Araport11.447	Control	Drought	136.601779599063	135.251766242047	0.0192462670552728	0.937285676820491	0.999995388180007	notDE
2612	AT1G44830.Araport11.447	Control	Drought	13.1983632010552	21.2691094153375	-0.709794890266387	0.240494339474877	0.999995388180007	notDE
2613	AT1G44835.Araport11.447	Control	Drought	349.930749975362	358.384260711712	-0.0343194338519682	0.867913856324456	0.999995388180007	notDE
2614	AT1G44890.Araport11.447	Control	Drought	37.7420836151904	46.3203179140973	-0.306741233600888	0.428267223534091	0.999995388180007	notDE
2615	AT1G44900.Araport11.447	Control	Drought	935.331332311761	847.787997414709	0.143981138426411	0.419619999102966	0.999995388180007	notDE
2616	AT1G44910.Araport11.447	Control	Drought	561.594951149108	520.209623543854	0.113768537505857	0.53093376779294	0.999995388180007	notDE
2617	AT1G44920.Araport11.447	Control	Drought	434.253158475188	393.319568284305	0.137509462826059	0.522761592066998	0.999995388180007	notDE
2618	AT1G44941.Araport11.447	Control	Drought	2.22798252009288	1.7538445091428	0.317226460595747	0.842306671244403	0.999995388180007	notDE
2619	AT1G44960.Araport11.447	Control	Drought	165.447285319719	151.85535646365	0.113940958669942	0.640088831660541	0.999995388180007	notDE
2620	AT1G45000.Araport11.447	Control	Drought	1440.3539890317	1204.4054179058	0.2584914227338	0.15750826386221	0.999995388180007	notDE
2621	AT1G45010.Araport11.447	Control	Drought	192.753137690246	198.716013395837	-0.0559145081647418	0.813201474865775	0.999995388180007	notDE
2622	AT1G45050.Araport11.447	Control	Drought	73.40601064526	80.8311516991072	-0.145613119002797	0.648411745608978	0.999995388180007	notDE
2623	AT1G45110.Araport11.447	Control	Drought	155.840354986744	146.743886658668	0.0728989291108015	0.776268496076373	0.999995388180007	notDE
2624	AT1G45130.Araport11.447	Control	Drought	345.897199601042	322.92160983251	0.107261471568922	0.612213119177579	0.999995388180007	notDE
2625	AT1G45145.Araport11.447	Control	Drought	8.23613525299422	6.81812011070372	0.22634098194103	0.788318094223059	0.999995388180007	notDE
2626	AT1G45150.Araport11.447	Control	Drought	100.166025976304	98.6440068556719	0.0351312243740389	0.905058568474338	0.999995388180007	notDE
2627	AT1G45160.Araport11.447	Control	Drought	315.76306449111	319.14375130518	-0.00796472989177597	0.96927654963375	0.999995388180007	notDE
2628	AT1G45170.Araport11.447	Control	Drought	174.462934933335	173.398875944124	-0.00759396784561682	0.976368561606837	0.999995388180007	notDE
2629	AT1G45180.Araport11.447	Control	Drought	110.122040766846	116.010911400989	-0.0718298135510279	0.788200159703343	0.999995388180007	notDE
2630	AT1G45191.Araport11.447	Control	Drought	106.200733505608	149.32971651861	-0.49577104589459	0.0946647306025713	0.999995388180007	notDE
2631	AT1G45201.Araport11.447	Control	Drought	615.441202549202	593.236639546126	0.0595014574422444	0.819049804407822	0.999995388180007	notDE
2632	AT1G45207.Araport11.447	Control	Drought	263.281609242685	314.521185758775	-0.249783058945705	0.241821127452466	0.999995388180007	notDE
2633	AT1G45229.Araport11.447	Control	Drought	36.9881229323613	42.885540478989	-0.202483676776342	0.608952334519097	0.999995388180007	notDE
2634	AT1G45230.Araport11.447	Control	Drought	847.7679555359	865.600852571274	-0.0349456747698455	0.863820821542942	0.999995388180007	notDE
2635	AT1G45231.Araport11.447	Control	Drought	95.6322147665783	95.3550525869183	0.00100715352271126	0.997096722798578	0.999995388180007	notDE
2636	AT1G45233.Araport11.447	Control	Drought	123.568767608866	129.694345825817	-0.0677073762848624	0.792123712275164	0.999995388180007	notDE
2637	AT1G45248.Araport11.447	Control	Drought	5.82910075413981	8.57196461984652	-0.483064844256313	0.58109482446982	0.999995388180007	notDE
2638	AT1G45249.Araport11.447	Control	Drought	156.265618629233	192.71264236836	-0.299839150730239	0.187932486361618	0.999995388180007	notDE
2639	AT1G45332.Araport11.447	Control	Drought	267.868868441971	233.621363032582	0.203184882722232	0.3414431145698	0.999995388180007	notDE
2640	AT1G45474.Araport11.447	Control	Drought	714.224012916297	696.189814748623	0.0338351032493253	0.857606078741756	0.999995388180007	notDE
2641	AT1G45545.Araport11.447	Control	Drought	85.6925532804818	98.5668547164027	-0.232368608731312	0.483279307194673	0.999995388180007	notDE
2642	AT1G45688.Araport11.447	Control	Drought	411.49816297903	398.834309096411	0.051272626007096	0.801612462223432	0.999995388180007	notDE
2643	AT1G45976.Araport11.447	Control	Drought	177.357192221546	175.817405814047	-0.00194398124518746	0.993670472779389	0.999995388180007	notDE
2644	AT1G46264.Araport11.447	Control	Drought	170.412026991803	164.308049129853	0.0487532498765223	0.838014030749	0.999995388180007	notDE
2645	AT1G46480.Araport11.447	Control	Drought	9.0093091443918	6.81812011070372	0.458399927613949	0.581950657041603	0.999995388180007	notDE
2646	AT1G47056.Araport11.447	Control	Drought	91.8897973215528	96.1698016701447	-0.050803806829792	0.858575015830277	0.999995388180007	notDE
2647	AT1G47128.Araport11.447	Control	Drought	872.135201611173	781.377877084388	0.159911949212621	0.344672073341021	0.999995388180007	notDE
2648	AT1G47200.Araport11.447	Control	Drought	810.8271771298	731.296662867327	0.148585123927319	0.434994547862238	0.999995388180007	notDE
2649	AT1G47210.Araport11.447	Control	Drought	453.288491071709	401.732988069522	0.172599511236753	0.351635012773315	0.999995388180007	notDE
2650	AT1G47230.Araport11.447	Control	Drought	339.361211406879	317.492776315063	0.0913085613799607	0.646168764223933	0.999995388180007	notDE
2651	AT1G47240.Araport11.447	Control	Drought	157.451175640431	197.94421795994	-0.329295162578052	0.182601582117767	0.999995388180007	notDE
2652	AT1G47250.Araport11.447	Control	Drought	463.534629889593	552.057475329653	-0.255461072483734	0.161246818574873	0.999995388180007	notDE
2653	AT1G47260.Araport11.447	Control	Drought	1639.64056691456	1599.48334529854	0.0359803878432036	0.826654464702758	0.999995388180007	notDE
2654	AT1G47270.Araport11.447	Control	Drought	103.398007588154	104.741766289991	-0.0116390748711141	0.966048514915795	0.999995388180007	notDE
2655	AT1G47278.Araport11.447	Control	Drought	314.036626189255	341.95221103622	-0.134782376631393	0.573715498634437	0.999995388180007	notDE
2656	AT1G47280.Araport11.447	Control	Drought	6.00514623291635	5.06427560156092	0.154612283646363	0.879883274580087	0.999995388180007	notDE
2657	AT1G47290.Araport11.447	Control	Drought	276.986062261566	260.353504457307	0.0889624101880259	0.659416014892455	0.999995388180007	notDE
2658	AT1G47310.Araport11.447	Control	Drought	127.594803305302	132.828995816032	-0.05896046658306	0.817584502250235	0.999995388180007	notDE
2659	AT1G47330.Araport11.447	Control	Drought	113.982216909776	120.329108946409	-0.0685383473580305	0.795788356721115	0.999995388180007	notDE
2660	AT1G47340.Araport11.447	Control	Drought	67.3637775105716	94.0943528924442	-0.494945861769993	0.109229009037977	0.999995388180007	notDE
2661	AT1G47380.Araport11.447	Control	Drought	146.355529367024	130.234684843907	0.176589671950549	0.484720377793067	0.999995388180007	notDE
2662	AT1G47410.Araport11.447	Control	Drought	225.723559849272	294.388429695221	-0.398032403117222	0.150609827550347	0.999995388180007	notDE
2663	AT1G47420.Araport11.447	Control	Drought	1282.15159106913	1294.83777750142	-0.0164013788573395	0.926421790331157	0.999995388180007	notDE
2664	AT1G47490.Araport11.447	Control	Drought	866.540440900025	804.52941790765	0.107284837279569	0.521196073180763	0.999995388180007	notDE
2665	AT1G47500.Araport11.447	Control	Drought	476.213575179206	366.999178978888	0.3823604809384	0.0742015077306852	0.999995388180007	notDE
2666	AT1G47530.Araport11.447	Control	Drought	404.914928452012	328.38888239799	0.304612660880408	0.121029985851073	0.999995388180007	notDE
2667	AT1G47550.Araport11.447	Control	Drought	406.056080323634	365.562698182211	0.159049019901378	0.443085416085425	0.999995388180007	notDE
2668	AT1G47560.Araport11.447	Control	Drought	47.6611923773534	55.930006922794	-0.234926138861252	0.507377085820289	0.999995388180007	notDE
2669	AT1G47570.Araport11.447	Control	Drought	369.936979030432	380.78124236665	-0.0444529104711259	0.815362856148144	0.999995388180007	notDE
2670	AT1G47578.Araport11.447	Control	Drought	33.8204411013538	33.6703673220272	0.0150150318044651	0.971753640923034	0.999995388180007	notDE
2671	AT1G47580.Araport11.447	Control	Drought	100.821260296405	106.276876049602	-0.09010062037435	0.746615077013083	0.999995388180007	notDE
2672	AT1G47640.Araport11.447	Control	Drought	426.528140488067	416.754274328093	0.0310695857184753	0.867084157408695	0.999995388180007	notDE
2673	AT1G47655.Araport11.447	Control	Drought	20.9676552985771	18.5761694802782	0.157864896002153	0.776547727293519	0.999995388180007	notDE
2674	AT1G47670.Araport11.447	Control	Drought	193.300332955939	206.696204238081	-0.0957134870536575	0.662816706495279	0.999995388180007	notDE
2675	AT1G47710.Araport11.447	Control	Drought	143.853448654781	114.008374206466	0.332635961974975	0.18264988839416	0.999995388180007	notDE
2676	AT1G47720.Araport11.447	Control	Drought	120.612031903639	113.785398900842	0.0605386823427504	0.838159131134387	0.999995388180007	notDE
2677	AT1G47740.Araport11.447	Control	Drought	706.574477114713	788.491884083893	-0.158796826931727	0.349423402649984	0.999995388180007	notDE
2678	AT1G47750.Araport11.447	Control	Drought	101.682793751868	103.189420262808	-0.0285428993661164	0.917078940683008	0.999995388180007	notDE
2679	AT1G47813.Araport11.447	Control	Drought	3.81958996521137	2.69293993505927	0.500806761689129	0.690822066144121	0.999995388180007	notDE
2680	AT1G47820.Araport11.447	Control	Drought	95.3315508505239	84.1201059678608	0.147372422036543	0.697470601752535	0.999995388180007	notDE
2681	AT1G47830.Araport11.447	Control	Drought	422.076329662337	425.69927797601	-0.0206621888998659	0.922325606111786	0.999995388180007	notDE
2682	AT1G47840.Araport11.447	Control	Drought	47.3197879043752	42.885540478989	0.157762031467547	0.66991682451846	0.999995388180007	notDE
2683	AT1G47870.Araport11.447	Control	Drought	153.068383285181	153.34327201984	0.00375544222425424	0.989880737533494	0.999995388180007	notDE
2684	AT1G47900.Araport11.447	Control	Drought	504.362586752689	481.093460480012	0.0754411073421896	0.730794902270831	0.999995388180007	notDE
2685	AT1G47970.Araport11.447	Control	Drought	1339.07947423677	1143.77117869803	0.226342362948119	0.292606088690206	0.999995388180007	notDE
2686	AT1G47990.Araport11.447	Control	Drought	5.87503406581721	9.60968900869673	-0.707195703448691	0.423911900097949	0.999995388180007	notDE
2687	AT1G48030.Araport11.447	Control	Drought	1324.37958462268	1089.14085860416	0.282238946672744	0.0837219994482857	0.999995388180007	notDE
2688	AT1G48040.Araport11.447	Control	Drought	74.9064173330346	79.9649678563681	-0.0816700947100347	0.787337748107586	0.999995388180007	notDE
2689	AT1G48050.Araport11.447	Control	Drought	244.765089463313	206.052995700966	0.253431356998647	0.23679846777476	0.999995388180007	notDE
2690	AT1G48060.Araport11.447	Control	Drought	1.39518233245798	4.12518017564445	-1.53623908645627	0.288860946065154	0.999995388180007	notDE
2691	AT1G48090.Araport11.447	Control	Drought	635.313035688568	630.037416302276	0.0176648375562954	0.94935561430256	0.999995388180007	notDE
2692	AT1G48100.Araport11.447	Control	Drought	181.872456088714	220.799871894401	-0.285762290038707	0.208620981421555	0.999995388180007	notDE
2693	AT1G48110.Araport11.447	Control	Drought	462.301152896185	448.267800177059	0.04865412846248	0.797873280985786	0.999995388180007	notDE
2694	AT1G48120.Araport11.447	Control	Drought	272.028688671502	237.399221559913	0.20159605678506	0.339875547006695	0.999995388180007	notDE
2695	AT1G48140.Araport11.447	Control	Drought	94.5281575800711	99.6817312445221	-0.102457798440146	0.742608466104654	0.999995388180007	notDE
2696	AT1G48160.Araport11.447	Control	Drought	356.792394432351	358.607236017336	-0.0119957698429078	0.953831909438811	0.999995388180007	notDE
2697	AT1G48170.Araport11.447	Control	Drought	158.259742954794	171.743660397915	-0.138619501293159	0.614702805437433	0.999995388180007	notDE
2698	AT1G48175.Araport11.447	Control	Drought	78.116852885685	76.4315614583261	0.0192070978021765	0.950907505061932	0.999995388180007	notDE
2699	AT1G48180.Araport11.447	Control	Drought	104.437746282975	99.6088196613448	0.0468926997084778	0.877472221681427	0.999995388180007	notDE
2700	AT1G48200.Araport11.447	Control	Drought	145.670368859593	160.967660101586	-0.1604612569695	0.5441284601104	0.999995388180007	notDE
2701	AT1G48210.Araport11.447	Control	Drought	169.540488484463	154.6726427414	0.13527740302851	0.589869954727816	0.999995388180007	notDE
2702	AT1G48230.Araport11.447	Control	Drought	511.468253474477	540.741136015234	-0.0809498922291582	0.649388982045934	0.999995388180007	notDE
2703	AT1G48240.Araport11.447	Control	Drought	267.675769515208	263.908387679014	0.0183855327862977	0.928025475998594	0.999995388180007	notDE
2704	AT1G48270.Araport11.447	Control	Drought	117.528882891495	110.843766280402	0.0870172005793699	0.738539003877096	0.999995388180007	notDE
2705	AT1G48280.Araport11.447	Control	Drought	111.49083046545	101.508487336842	0.130175884528728	0.624097158295308	0.999995388180007	notDE
2706	AT1G48300.Araport11.447	Control	Drought	554.165366901599	518.854535442538	0.09022862344306	0.645988205879449	0.999995388180007	notDE
2707	AT1G48310.Araport11.447	Control	Drought	160.06298888589	181.078939341475	-0.184119742063657	0.425123839931664	0.999995388180007	notDE
2708	AT1G48320.Araport11.447	Control	Drought	57.5968275340117	56.2516111913516	-0.00353540314006051	0.992480080252863	0.999995388180007	notDE
2709	AT1G48330.Araport11.447	Control	Drought	110.765075996957	139.059582705226	-0.35842772590648	0.273340471946501	0.999995388180007	notDE
2710	AT1G48350.Araport11.447	Control	Drought	3751.47379462806	3354.51290212059	0.160307459017482	0.496019548203638	0.999995388180007	notDE
2711	AT1G48355.Araport11.447	Control	Drought	1217.59545151484	1402.55510086058	-0.205145895502206	0.693985953845742	0.999995388180007	notDE
2712	AT1G48360.Araport11.447	Control	Drought	158.247735665698	180.632988730228	-0.184812119498921	0.421333920483643	0.999995388180007	notDE
2713	AT1G48370.Araport11.447	Control	Drought	100.702681353284	79.2745651158319	0.356163843917342	0.215210087467557	0.999995388180007	notDE
2714	AT1G48380.Araport11.447	Control	Drought	135.025878303224	150.298769880375	-0.142175540191355	0.578206625566619	0.999995388180007	notDE
2715	AT1G48405.Araport11.447	Control	Drought	6.60995463012733	7.95447346248767	-0.244009399668454	0.772970468809727	0.999995388180007	notDE
2716	AT1G48410.Araport11.447	Control	Drought	2131.18347343447	1641.64455858826	0.378461041036689	0.0820273586325234	0.999995388180007	notDE
2717	AT1G48420.Araport11.447	Control	Drought	278.222226069047	251.309871846457	0.142121588339778	0.490763084095118	0.999995388180007	notDE
2718	AT1G48430.Araport11.447	Control	Drought	210.60257802297	206.447511552701	0.035899945049192	0.870862247720576	0.999995388180007	notDE
2719	AT1G48440.Araport11.447	Control	Drought	365.730370966477	317.145454666749	0.199572554351664	0.326337879127924	0.999995388180007	notDE
2720	AT1G48450.Araport11.447	Control	Drought	830.852461870075	735.318973523946	0.175111201673149	0.329415862813543	0.999995388180007	notDE
2721	AT1G48460.Araport11.447	Control	Drought	540.660337712021	537.464903414756	0.00363758728099822	0.985340863525529	0.999995388180007	notDE
2722	AT1G48470.Araport11.447	Control	Drought	26.0708549883618	21.2691094153375	0.313678841202038	0.525114847164594	0.999995388180007	notDE
2723	AT1G48480.Araport11.447	Control	Drought	729.206622495777	586.980061233971	0.318526205575833	0.149639269994076	0.999995388180007	notDE
2724	AT1G48490.Araport11.447	Control	Drought	166.376652109501	162.052578693858	0.0546638689194955	0.835992117499688	0.999995388180007	notDE
2725	AT1G48520.Araport11.447	Control	Drought	890.260896752471	830.07801177717	0.101091752891684	0.559372388418063	0.999995388180007	notDE
2726	AT1G48540.Araport11.447	Control	Drought	214.286716470466	215.512620987216	0.00192158306867537	0.993449054061442	0.999995388180007	notDE
2727	AT1G48550.Araport11.447	Control	Drought	119.535214090389	130.088861677552	-0.135245908151955	0.606239108881191	0.999995388180007	notDE
2728	AT1G48560.Araport11.447	Control	Drought	235.433570343667	262.823469086743	-0.167936222435644	0.444805956158253	0.999995388180007	notDE
2729	AT1G48570.Araport11.447	Control	Drought	652.071689300842	639.882528241667	0.0266642123274053	0.881948556918226	0.999995388180007	notDE
2730	AT1G48580.Araport11.447	Control	Drought	115.112821109343	120.504890048612	-0.0711570342925326	0.784384817675433	0.999995388180007	notDE
2731	AT1G48600.Araport11.447	Control	Drought	237.235141506801	237.450656319425	0.0028387882534813	0.989179422985035	0.999995388180007	notDE
2732	AT1G48605.Araport11.447	Control	Drought	22.4882763135293	30.3856536093655	-0.427896205253906	0.361375335637632	0.999995388180007	notDE
2733	AT1G48610.Araport11.447	Control	Drought	736.811658108537	693.192506812579	0.0861672612021866	0.629822825390809	0.999995388180007	notDE
2734	AT1G48620.Araport11.447	Control	Drought	1175.67502212929	1047.76922510432	0.16861668070426	0.336549886904382	0.999995388180007	notDE
2735	AT1G48630.Araport11.447	Control	Drought	3055.24065037487	2700.29155733511	0.177516084676701	0.339045401700494	0.999995388180007	notDE
2736	AT1G48635.Araport11.447	Control	Drought	306.820222671484	330.018380564442	-0.107211380105324	0.590301425586468	0.999995388180007	notDE
2737	AT1G48650.Araport11.447	Control	Drought	837.831930435872	771.120738982484	0.122659296357578	0.507797111497569	0.999995388180007	notDE
2738	AT1G48660.Araport11.447	Control	Drought	49.614583929334	44.2448691363968	0.168320580222179	0.655098706682378	0.999995388180007	notDE
2739	AT1G48740.Araport11.447	Control	Drought	38.7504287222973	39.2535051180133	-0.0184510398474024	0.962354014567913	0.999995388180007	notDE
2740	AT1G48745.Araport11.447	Control	Drought	5.40819091034487	6.00337102747739	-0.15704209746564	0.870840462356045	0.999995388180007	notDE
2741	AT1G48750.Araport11.447	Control	Drought	92.6335642957683	120.577801631789	-0.380464588145136	0.166585200071491	0.999995388180007	notDE
2742	AT1G48760.Araport11.447	Control	Drought	292.843684625172	290.859263853271	0.0159826574214635	0.937727985979695	0.999995388180007	notDE
2743	AT1G48770.Araport11.447	Control	Drought	67.6742811717973	83.8671727263887	-0.313427969800458	0.307561720630957	0.999995388180007	notDE
2744	AT1G48780.Araport11.447	Control	Drought	53.749351040376	70.1065861622911	-0.38104745786706	0.263048604467081	0.999995388180007	notDE
2745	AT1G48790.Araport11.447	Control	Drought	264.36629569726	272.630416021307	-0.0394968200598152	0.84936665733557	0.999995388180007	notDE
2746	AT1G48820.Araport11.447	Control	Drought	4.05359475560527	6.10199999041113	-0.652694819947369	0.525017059498736	0.999995388180007	notDE
2747	AT1G48830.Araport11.447	Control	Drought	2206.50580770142	2103.44066678199	0.0675357177640571	0.709328081457265	0.999995388180007	notDE
2748	AT1G48840.Araport11.447	Control	Drought	181.576992710757	187.103787192617	-0.0445667798819033	0.842727108770872	0.999995388180007	notDE
2749	AT1G48850.Araport11.447	Control	Drought	892.712208505884	797.350980437151	0.164337453748084	0.379347766276047	0.999995388180007	notDE
2750	AT1G48860.Araport11.447	Control	Drought	722.501776031465	564.527404263428	0.360422492994537	0.0673867888447586	0.999995388180007	notDE
2751	AT1G48870.Araport11.447	Control	Drought	44.435050675424	41.0073496271561	0.123563687312694	0.742979952655353	0.999995388180007	notDE
2752	AT1G48880.Araport11.447	Control	Drought	62.9186720450104	72.1091233568142	-0.188654784732961	0.547614376527794	0.999995388180007	notDE
2753	AT1G48900.Araport11.447	Control	Drought	570.7086644036	472.315482778909	0.277531691482572	0.180099515430889	0.999995388180007	notDE
2754	AT1G48920.Araport11.447	Control	Drought	6037.75802260551	4474.54582890346	0.43243626521822	0.0216138190446102	0.999995388180007	notDE
2755	AT1G48930.Araport11.447	Control	Drought	3.15331519709354	2.37133566650165	0.341271206936269	0.808514400553503	0.999995388180007	notDE
2756	AT1G48950.Araport11.447	Control	Drought	225.809450894345	190.169766155747	0.25691605072497	0.263386088472291	0.999995388180007	notDE
2757	AT1G48960.Araport11.447	Control	Drought	33.2842785003351	34.51083378501	-0.074788693295922	0.859427433226906	0.999995388180007	notDE
2758	AT1G48970.Araport11.447	Control	Drought	154.710597526582	158.399066509217	-0.022439435964572	0.927195666295059	0.999995388180007	notDE
2759	AT1G49010.Araport11.447	Control	Drought	169.094837424748	199.380698756617	-0.246969363595588	0.296871107669018	0.999995388180007	notDE
2760	AT1G49040.Araport11.447	Control	Drought	547.640829251428	461.359460824285	0.254325621043656	0.267931595230339	0.999995388180007	notDE
2761	AT1G49050.Araport11.447	Control	Drought	26.8046091273564	21.1704804524038	0.376763518211552	0.45101659609076	0.999995388180007	notDE
2762	AT1G49130.Araport11.447	Control	Drought	26.0189086767144	29.6695334890729	-0.18708159294933	0.679378709984954	0.999995388180007	notDE
2763	AT1G49140.Araport11.447	Control	Drought	401.258330352841	409.292945680274	-0.0336869238429951	0.866136212012239	0.999995388180007	notDE
2764	AT1G49160.Araport11.447	Control	Drought	3.93416907308106	1.7538445091428	1.06497046049	0.469155786811976	0.999995388180007	notDE
2765	AT1G49170.Araport11.447	Control	Drought	61.3442646437413	60.9685651445985	-0.00963243298471111	0.976905584877888	0.999995388180007	notDE
2766	AT1G49180.Araport11.447	Control	Drought	123.732794871046	171.786614045244	-0.475381930762877	0.0587728849496422	0.999995388180007	notDE
2767	AT1G49200.Araport11.447	Control	Drought	2.41188107350893	1.7538445091428	0.569059849914267	0.726494531224125	0.999995388180007	notDE
2768	AT1G49205.Araport11.447	Control	Drought	2.64588586390283	2.27270670356791	0.209581350455134	0.882265238527149	0.999995388180007	notDE
2769	AT1G49230.Araport11.447	Control	Drought	3.08884232620169	3.82929328684322	-0.428478656722063	0.736670424958262	0.999995388180007	notDE
2770	AT1G49240.Araport11.447	Control	Drought	1109.91215697218	1097.00121770301	0.017814542611047	0.917813119996745	0.999995388180007	notDE
2771	AT1G49245.Araport11.447	Control	Drought	95.5511890070038	98.5668547164027	-0.0764107821301892	0.836057130230976	0.999995388180007	notDE
2772	AT1G49300.Araport11.447	Control	Drought	211.8733150082	219.740670681886	-0.057218444767728	0.791186726336583	0.999995388180007	notDE
2773	AT1G49340.Araport11.447	Control	Drought	736.658432586052	706.588809503995	0.0651545331615509	0.772077923692442	0.999995388180007	notDE
2774	AT1G49350.Araport11.447	Control	Drought	105.469477523951	118.429441270911	-0.176649689967955	0.501039835491364	0.999995388180007	notDE
2775	AT1G49360.Araport11.447	Control	Drought	19.6853850893689	28.4817453777762	-0.506535266682506	0.323797126022117	0.999995388180007	notDE
2776	AT1G49380.Araport11.447	Control	Drought	302.447435368111	321.54504490753	-0.0870708006699749	0.657199006082628	0.999995388180007	notDE
2777	AT1G49400.Araport11.447	Control	Drought	277.717110875643	310.769044611201	-0.174981363389854	0.497084614069942	0.999995388180007	notDE
2778	AT1G49405.Araport11.447	Control	Drought	3.53063236318511	5.38587987011854	-0.631517425819498	0.576062146342917	0.999995388180007	notDE
